st_num,date,year,month,latitude,longitude,elevation,min_temp,max_temp,avg_temp,min_hum,max_hum,avg_hum,avg_ws,inc_rad,sun_duration,G,Ra,Rso,Rn,ET0
17237,2004-12-15,2004,12,37.762,29.0921,425.0,-3.2,18.5,7.65,36.0,96.0,66.0,0.7479510751679441,4.497800000000001,3.4,-0.1645000000000001,14.964720349424072,11.350740385038158,2.0710489630265627,1.2824523820070657
17237,2005-01-15,2005,1,37.762,29.0921,425.0,-2.1,21.3,9.6,33.0,95.0,64.0,1.0471315052351216,5.016616,3.2,-0.063,16.387644525555057,12.43002837263351,2.374248640197732,1.7951200338426556
17237,2005-02-15,2005,2,37.762,29.0921,425.0,-4.8,18.3,6.75,34.0,93.0,63.5,1.271516827785505,7.690192000000001,4.8,0.098,21.429636552939648,16.254379325404724,3.711859099142064,2.051984735202965
17237,2005-03-15,2005,3,37.762,29.0921,425.0,-3.0,25.0,11.0,35.0,95.0,65.0,0.9723363977183274,10.22988,5.0,0.5565,28.744654540897248,21.80282046927056,5.629317897633204,2.6074629849971
17237,2005-04-15,2005,4,37.762,29.0921,425.0,-1.1,30.5,14.7,29.0,89.0,59.0,1.1967217202687106,13.95364,6.9,0.7455000000000003,35.44122513138363,26.882169262154484,7.848979459226458,3.956937586816453
17237,2005-05-15,2005,5,37.762,29.0921,425.0,8.1,35.2,21.65,25.0,97.0,61.0,1.121926612751916,17.464016,9.0,0.7630000000000002,40.077106026292725,30.39848492094303,10.307595352182076,4.575319685823361
17237,2005-06-15,2005,6,37.762,29.0921,425.0,15.2,36.0,25.6,24.0,93.0,58.5,1.121926612751916,19.9786,11.5,0.5249999999999998,41.77561410632226,31.68680329964543,12.178105419509984,4.972878516842966
17237,2005-07-15,2005,7,37.762,29.0921,425.0,17.9,40.4,29.15,23.0,92.0,57.5,1.121926612751916,18.108352000000004,11.3,0.3289999999999997,40.74255589990396,30.903228650077157,11.253730981897087,5.164958369410653
17237,2005-08-15,2005,8,37.762,29.0921,425.0,18.8,41.8,30.3,22.0,73.0,47.5,1.0471315052351216,16.271576,11.0,-0.3954999999999999,36.87314789647315,27.96828267947488,9.538355464283036,5.119696883488415
17237,2005-09-15,2005,9,37.762,29.0921,425.0,12.0,35.0,23.5,27.0,95.0,61.0,0.9723363977183274,12.878352,8.9,-1.001,30.765249029922305,23.335441389196067,7.215974321038548,3.839578218833305
17237,2005-10-15,2005,10,37.762,29.0921,425.0,3.8,28.2,16.0,32.0,94.0,63.0,0.8227461826847385,9.029072,6.7,-0.9205,23.42274546849529,17.766152437853673,4.408798113390934,2.566524528456714
17237,2005-11-15,2005,11,37.762,29.0921,425.0,-2.7,23.4,10.35,37.0,96.0,66.5,0.897541290201533,5.6400320000000015,3.6,-0.42,17.601475658057048,13.35071928663627,2.625901357370092,1.9400362260233788
17237,2005-12-15,2005,12,37.762,29.0921,425.0,-5.1,25.1,10.0,32.0,100.0,66.0,0.8227461826847385,4.878544,3.3,-0.0489999999999999,14.964720349424072,11.350740385038158,1.9150722129444115,1.814242498871724
17296,1984-01-15,1984,1,36.6266,29.1238,3.0,1.5,18.5,10.0,36.0,98.0,67.0,1.121926612751916,7.589776,4.0,0.1820000000000001,17.08329571887093,12.813496786896328,2.6287829605556383,1.4801549368269833
17296,1984-02-15,1984,2,36.6266,29.1238,3.0,1.6,21.1,11.35,31.0,99.0,65.0,1.121926612751916,10.673384,5.1,0.2485,22.067243089391603,16.551756351629063,4.435202855733623,2.037339851351684
17296,1984-03-15,1984,3,36.6266,29.1238,3.0,2.1,25.0,13.55,26.0,100.0,63.0,1.4959021503358882,14.121000000000002,5.3,0.2589999999999999,29.22923344439653,21.92367883730406,7.01583387425625,3.292723883064835
17296,1984-04-15,1984,4,36.6266,29.1238,3.0,5.0,25.1,15.05,31.0,98.0,64.5,1.645492365369477,19.882368000000003,7.4,0.5144999999999998,35.70551947869352,26.781281940188855,10.629572104184906,4.002760499471094
17296,1984-05-15,1984,5,36.6266,29.1238,3.0,8.7,33.1,20.9,26.0,92.0,59.0,1.3463119353022994,24.003608000000003,9.4,0.5670000000000002,40.1246394028975,30.0958870305373,13.164631996469268,5.405526930600156
17296,1984-06-15,1984,6,36.6266,29.1238,3.0,12.1,34.2,23.15,27.0,92.0,59.5,1.5706972578526823,27.070480000000003,11.3,0.4375,41.72019072158539,31.29264625263233,15.219922296236696,6.216350390809022
17296,1984-07-15,1984,7,36.6266,29.1238,3.0,15.0,39.3,27.15,27.0,95.0,61.0,1.7202874728862712,26.940776,11.4,0.1329999999999999,40.74015113749315,30.55755776218811,15.269599131809596,7.146727592364112
17296,1984-08-15,1984,8,36.6266,29.1238,3.0,14.0,36.1,25.05,26.0,91.0,58.5,1.5706972578526823,24.643760000000004,11.3,-0.1889999999999999,37.05933921142589,27.796727968922102,13.309514300537106,6.108132875910759
17296,1984-09-15,1984,9,36.6266,29.1238,3.0,12.0,36.9,24.45,23.0,97.0,60.0,1.121926612751916,20.551808,9.8,-0.4060000000000001,31.176363830378104,23.3841434546134,10.079831513742237,4.873832230413493
17296,1984-10-15,1984,10,36.6266,29.1238,3.0,4.3,34.2,19.25,24.0,97.0,60.5,1.121926612751916,15.857360000000002,8.8,-0.714,24.01578084169289,18.01327657812017,5.667523801141073,3.86527703832674
17296,1984-11-15,1984,11,36.6266,29.1238,3.0,5.9,22.6,14.25,30.0,98.0,64.0,0.897541290201533,8.87008,5.0,-0.7385000000000002,18.281233744491463,13.712022182393266,3.1974478925067165,1.782404662919264
17296,1984-12-15,1984,12,36.6266,29.1238,3.0,-2.3,19.7,8.7,21.0,99.0,60.0,0.897541290201533,7.857552000000001,4.7,-0.1120000000000001,15.667748706345536,11.751751594681531,1.9091040756918265,1.4360667093517674
17296,1985-01-15,1985,1,36.6266,29.1238,3.0,1.4,23.9,12.65,27.0,97.0,62.0,1.1967217202687106,6.853392000000001,3.2,0.0280000000000001,17.08329571887093,12.813496786896328,2.492668531510756,2.0572992344788457
17296,1985-02-15,1985,2,36.6266,29.1238,3.0,-2.9,21.1,9.1,19.0,96.0,57.5,2.019467902953449,11.702648,5.3,-0.1434999999999998,22.067243089391603,16.551756351629063,4.377440568492101,3.0704871407013647
17296,1985-03-15,1985,3,36.6266,29.1238,3.0,-1.9,23.1,10.6,35.0,97.0,66.0,1.1967217202687106,14.91596,6.1,0.5705,29.22923344439653,21.92367883730406,7.106972217849135,2.9163626141981105
17296,1985-04-15,1985,4,36.6266,29.1238,3.0,6.5,28.0,17.25,27.0,97.0,62.0,1.4211070428190935,21.350952000000003,7.9,0.6684999999999999,35.70551947869352,26.781281940188855,11.22207075220036,4.286979892810004
