st_num,date,year,month,latitude,longitude,elevation,min_temp,max_temp,avg_temp,min_hum,max_hum,avg_hum,avg_ws,inc_rad,sun_duration,G,Ra,Rso,Rn,ET0
17298,1994-03-15,1994,3,36.8395,28.2452,16.0,4.5,22.8,13.65,32.0,98.0,65.0,1.86987768791986,15.50172,7.6,0.5005,29.13923571733447,21.8637513434304,7.623435521805248,3.2302391229419336
17298,1994-04-15,1994,4,36.8395,28.2452,16.0,8.0,26.8,17.4,39.0,97.0,68.0,1.4959021503358882,17.861496,7.6,0.6580000000000001,35.656960317057504,26.754130465094587,9.930591242367464,3.819710859135728
17298,1994-05-15,1994,5,36.8395,28.2452,16.0,10.9,35.2,23.05,35.0,98.0,66.5,1.795082580403066,22.367664,10.0,0.6020000000000002,40.11666634226359,30.10033708992721,12.697206920666597,5.93619532613252
17298,1994-06-15,1994,6,36.8395,28.2452,16.0,14.2,37.8,26.0,17.0,92.0,54.5,2.1690581179870376,24.823672,11.6,0.4235000000000001,41.73144398814267,31.311937053183208,14.286087154472714,7.174413873832037
17298,1994-07-15,1994,7,36.8395,28.2452,16.0,21.0,37.2,29.1,30.0,88.0,59.0,2.1690581179870376,23.689808000000003,11.7,0.3220000000000001,40.74150325788399,30.569164724455515,14.43870169084802,6.602627357484119
17298,1994-08-15,1994,8,36.8395,28.2452,16.0,20.6,40.6,30.6,22.0,88.0,55.0,2.019467902953449,21.518312,11.2,-0.0070000000000001,37.02541203510744,27.78090715818181,12.611011382963522,6.734282859445472
17298,1994-09-15,1994,9,36.8395,28.2452,16.0,21.0,37.0,29.0,31.0,97.0,64.0,1.4959021503358882,17.581168,9.4,-0.4585000000000001,31.10020005038005,23.33510210180116,10.18196192231606,4.7909543753850095
17298,1994-10-15,1994,10,36.8395,28.2452,16.0,14.5,33.6,24.05,28.0,95.0,61.5,1.3463119353022994,11.133624000000005,6.3,-0.945,23.905221864672864,17.936566069501342,5.479948296739217,3.531499061715866
17298,1994-11-15,1994,11,36.8395,28.2452,16.0,2.8,28.2,15.5,26.0,98.0,62.0,1.4211070428190935,8.476784,5.2,-0.9625000000000002,18.1540417093174,13.621340575335026,2.8103270192720804,2.995057742726835
17298,1994-12-15,1994,12,36.8395,28.2452,16.0,1.4,19.2,10.3,34.0,98.0,66.0,1.3463119353022994,6.577248,4.4,-0.3745,15.535970820621074,11.656949626128403,2.1009637598446926,1.7121633919985273
17298,1995-01-15,1995,1,36.8395,28.2452,16.0,2.0,18.3,10.15,34.0,98.0,66.0,1.645492365369477,6.322024,3.5,0.1470000000000001,16.953020658407127,12.720190460416037,2.590024421440831,1.7749436551748934
